arm,step,residual_saturation,noise_VJP,outputs,path_gradients
C2,2800,0.5004838109016418,"{""AU"": {""vjp_norm"": 0.17944052815437317, ""finite"": true}, ""VA"": {""vjp_norm"": 3.7265281677246094, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3788696527481079, ""finite"": true}}","{""AU"": {""mean"": 0.21186822652816772, ""std"": 0.2799084782600403, ""abs_quantiles"": {""min"": 0.0011519902618601918, ""p05"": 0.0051805260591208935, ""p50"": 0.06809723377227783, ""p95"": 0.886236310005188, ""p99"": 0.9484844207763672, ""max"": 0.989957869052887}, ""boundary_fraction"": 0.14237570762634277, ""prediction_std"": 0.05967721343040466}, ""VA"": {""mean"": 0.061155930161476135, ""std"": 0.6426780223846436, ""abs_quantiles"": {""min"": 1.5380908735096455e-05, ""p05"": 0.2648983895778656, ""p50"": 0.650458574295044, ""p95"": 0.8634334802627563, ""p99"": 0.8994183540344238, ""max"": 0.9283543229103088}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4789424240589142}, ""expression"": {""mean"": 0.125, ""std"": 0.19688136875629425, ""abs_quantiles"": {""min"": 0.00011528185859788209, ""p05"": 0.0011930689215660095, ""p50"": 0.0315607488155365, ""p95"": 0.6016207933425903, ""p99"": 0.8768948316574097, ""max"": 0.9788869619369507}, ""boundary_fraction"": 0.3159409463405609, ""prediction_std"": 0.06551913917064667}}","{""encoder_H"": {""all"": 0.00019884612993337214}, ""decoder_hidden"": {""all"": 4.5797176426276565e-05}, ""base_logits"": {""AU"": 0.00041454052552580833, ""VA"": 0.0005707088857889175, ""expression"": 0.00031185217085294425}, ""stochastic_logits"": {""AU"": 5.3910742281004786e-05, ""VA"": 0.0002526598982512951, ""expression"": 7.914297748357058e-05}, ""final_raw"": {""AU"": 0.00021474917593877763, ""VA"": 0.00042485588346607983, ""expression"": 0.00018269171414431185}}"
C2,3400,0.5442399978637695,"{""AU"": {""vjp_norm"": 0.29250890016555786, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9418911933898926, ""finite"": true}, ""expression"": {""vjp_norm"": 0.2025287002325058, ""finite"": true}}","{""AU"": {""mean"": 0.16476203501224518, ""std"": 0.24986568093299866, ""abs_quantiles"": {""min"": 0.0008434030460193753, ""p05"": 0.0035345498472452164, ""p50"": 0.04251578822731972, ""p95"": 0.8322740793228149, ""p99"": 0.9500911831855774, ""max"": 0.9879043698310852}, ""boundary_fraction"": 0.1927500069141388, ""prediction_std"": 0.05813559144735336}, ""VA"": {""mean"": -0.2726947069168091, ""std"": 0.6333739757537842, ""abs_quantiles"": {""min"": 0.0003975033469032496, ""p05"": 0.2650133967399597, ""p50"": 0.7039446830749512, ""p95"": 0.9079849720001221, ""p99"": 0.9196779131889343, ""max"": 0.93031245470047}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.49273207783699036}, ""expression"": {""mean"": 0.125, ""std"": 0.1957094967365265, ""abs_quantiles"": {""min"": 4.870867633144371e-05, ""p05"": 0.001002987613901496, ""p50"": 0.043352022767066956, ""p95"": 0.5503512620925903, ""p99"": 0.9241588115692139, ""max"": 0.9780452251434326}, ""boundary_fraction"": 0.33006250858306885, ""prediction_std"": 0.06940791010856628}}","{""encoder_H"": {""all"": 0.00017700252647046}, ""decoder_hidden"": {""all"": 5.07954100612551e-05}, ""base_logits"": {""AU"": 0.0003923455660697073, ""VA"": 0.0008011715835891664, ""expression"": 0.0003135868755634874}, ""stochastic_logits"": {""AU"": 6.220005889190361e-05, ""VA"": 0.00037938085733912885, ""expression"": 5.887604129384272e-05}, ""final_raw"": {""AU"": 0.00020971629419364035, ""VA"": 0.000583976972848177, ""expression"": 0.0001787427463568747}}"
C2,4600,0.5902529358863831,"{""AU"": {""vjp_norm"": 0.8343415856361389, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9329015016555786, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4845326542854309, ""finite"": true}}","{""AU"": {""mean"": 0.26986923813819885, ""std"": 0.30007055401802063, ""abs_quantiles"": {""min"": 0.0005659945891238749, ""p05"": 0.005505409091711044, ""p50"": 0.1212734803557396, ""p95"": 0.8832067251205444, ""p99"": 0.9593105912208557, ""max"": 0.9941055774688721}, ""boundary_fraction"": 0.10150646418333054, ""prediction_std"": 0.06849992275238037}, ""VA"": {""mean"": 0.08876113593578339, ""std"": 0.7071573734283447, ""abs_quantiles"": {""min"": 0.0012779824901372194, ""p05"": 0.41280579566955566, ""p50"": 0.7128702402114868, ""p95"": 0.8991812467575073, ""p99"": 0.920197069644928, ""max"": 0.9288884401321411}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5405715703964233}, ""expression"": {""mean"": 0.125, ""std"": 0.20694155991077423, ""abs_quantiles"": {""min"": 9.34167837840505e-05, ""p05"": 0.001196407014504075, ""p50"": 0.03352867811918259, ""p95"": 0.68062824010849, ""p99"": 0.9028708934783936, ""max"": 0.97324138879776}, ""boundary_fraction"": 0.28924959897994995, ""prediction_std"": 0.06976711004972458}}","{""encoder_H"": {""all"": 0.0002029736788244918}, ""decoder_hidden"": {""all"": 2.222249167971313e-05}, ""base_logits"": {""AU"": 0.0004328218346927315, ""VA"": 0.0006596558960154653, ""expression"": 0.00025712823844514787}, ""stochastic_logits"": {""AU"": 7.821452163625509e-05, ""VA"": 0.00010961150837829337, ""expression"": 5.084924487164244e-05}, ""final_raw"": {""AU"": 0.00023065951245371252, ""VA"": 0.00041712765232659876, ""expression"": 0.0001559050433570519}}"
C2,2200,0.38034000992774963,"{""AU"": {""vjp_norm"": 0.12825816869735718, ""finite"": true}, ""VA"": {""vjp_norm"": 1.713179111480713, ""finite"": true}, ""expression"": {""vjp_norm"": 0.2879028916358948, ""finite"": true}}","{""AU"": {""mean"": 0.17682982981204987, ""std"": 0.2497399002313614, ""abs_quantiles"": {""min"": 0.0021335899364203215, ""p05"": 0.005980560556054115, ""p50"": 0.04429568350315094, ""p95"": 0.7991786599159241, ""p99"": 0.9157988429069519, ""max"": 0.9809975028038025}, ""boundary_fraction"": 0.1306944489479065, ""prediction_std"": 0.060141678899526596}, ""VA"": {""mean"": 0.006571270991116762, ""std"": 0.6420800685882568, ""abs_quantiles"": {""min"": 0.0004778504080604762, ""p05"": 0.24737641215324402, ""p50"": 0.627259373664856, ""p95"": 0.9021087288856506, ""p99"": 0.9330537915229797, ""max"": 0.9467372298240662}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4802457094192505}, ""expression"": {""mean"": 0.125, ""std"": 0.2170180231332779, ""abs_quantiles"": {""min"": 0.00020035869965795428, ""p05"": 0.001823281403630972, ""p50"": 0.028926869854331017, ""p95"": 0.7386682629585266, ""p99"": 0.8924329280853271, ""max"": 0.9602885246276855}, ""boundary_fraction"": 0.3269062340259552, ""prediction_std"": 0.057420868426561356}}","{""encoder_H"": {""all"": 0.000157564616529271}, ""decoder_hidden"": {""all"": 3.8464320823550224e-05}, ""base_logits"": {""AU"": 0.00044368996168486774, ""VA"": 0.0006944123306311667, ""expression"": 0.0002575738471932709}, ""stochastic_logits"": {""AU"": 8.02776194177568e-05, ""VA"": 0.00020631172810681164, ""expression"": 8.675170101923868e-05}, ""final_raw"": {""AU"": 0.00023789325496181846, ""VA"": 0.0004579804081004113, ""expression"": 0.00015907944180071354}}"
C2,3200,0.4670633375644684,"{""AU"": {""vjp_norm"": 0.3278273940086365, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9074163436889648, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5086581707000732, ""finite"": true}}","{""AU"": {""mean"": 0.20775827765464783, ""std"": 0.266486257314682, ""abs_quantiles"": {""min"": 0.0010681251296773553, ""p05"": 0.005195182748138905, ""p50"": 0.07918435335159302, ""p95"": 0.8386853933334351, ""p99"": 0.9296339154243469, ""max"": 0.9862256050109863}, ""boundary_fraction"": 0.11953333765268326, ""prediction_std"": 0.06053387001156807}, ""VA"": {""mean"": -0.08476448059082031, ""std"": 0.7039167881011963, ""abs_quantiles"": {""min"": 0.00025713443756103516, ""p05"": 0.22923633456230164, ""p50"": 0.7362416982650757, ""p95"": 0.9420861601829529, ""p99"": 0.9482397437095642, ""max"": 0.9534614682197571}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4561043977737427}, ""expression"": {""mean"": 0.125, ""std"": 0.2054576426744461, ""abs_quantiles"": {""min"": 9.558398596709594e-05, ""p05"": 0.0011078758398070931, ""p50"": 0.03422290459275246, ""p95"": 0.649838924407959, ""p99"": 0.9339640736579895, ""max"": 0.9851308465003967}, ""boundary_fraction"": 0.32215625047683716, ""prediction_std"": 0.06183909997344017}}","{""encoder_H"": {""all"": 0.00017589140043128282}, ""decoder_hidden"": {""all"": 3.286672290414572e-05}, ""base_logits"": {""AU"": 0.0004196669615339488, ""VA"": 0.0006957720033824444, ""expression"": 0.00027773986221291125}, ""stochastic_logits"": {""AU"": 8.124679879983887e-05, ""VA"": 0.00018438549886923283, ""expression"": 5.384427640819922e-05}, ""final_raw"": {""AU"": 0.00022973603336140513, ""VA"": 0.0004998473450541496, ""expression"": 0.00016268632316496223}}"
C2,5000,0.6111233234405518,"{""AU"": {""vjp_norm"": 0.49432113766670227, ""finite"": true}, ""VA"": {""vjp_norm"": 2.1548476219177246, ""finite"": true}, ""expression"": {""vjp_norm"": 0.30270713567733765, ""finite"": true}}","{""AU"": {""mean"": 0.24492934346199036, ""std"": 0.2867363691329956, ""abs_quantiles"": {""min"": 0.0007659208495169878, ""p05"": 0.0044703613966703415, ""p50"": 0.1085723415017128, ""p95"": 0.8750229477882385, ""p99"": 0.9658063650131226, ""max"": 0.9973481893539429}, ""boundary_fraction"": 0.13974444568157196, ""prediction_std"": 0.07629136741161346}, ""VA"": {""mean"": -0.028872651979327202, ""std"": 0.717319667339325, ""abs_quantiles"": {""min"": 0.0003212057054042816, ""p05"": 0.41121649742126465, ""p50"": 0.742774248123169, ""p95"": 0.8674020171165466, ""p99"": 0.8841297030448914, ""max"": 0.8972112536430359}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5320107340812683}, ""expression"": {""mean"": 0.125, ""std"": 0.17777019739151, ""abs_quantiles"": {""min"": 0.0001468252739869058, ""p05"": 0.0017964516300708055, ""p50"": 0.04591694474220276, ""p95"": 0.5114930868148804, ""p99"": 0.8165578842163086, ""max"": 0.9493475556373596}, ""boundary_fraction"": 0.2265729159116745, ""prediction_std"": 0.05089513212442398}}","{""encoder_H"": {""all"": 0.00017573710647411644}, ""decoder_hidden"": {""all"": 3.654833199107088e-05}, ""base_logits"": {""AU"": 0.00041129099554382265, ""VA"": 0.0006162843201309443, ""expression"": 0.0002990607463289052}, ""stochastic_logits"": {""AU"": 7.570868183393031e-05, ""VA"": 0.00021035697136539966, ""expression"": 3.5686884075403214e-05}, ""final_raw"": {""AU"": 0.00021899859711993486, ""VA"": 0.00041678978595882654, ""expression"": 0.00015742408868391067}}"
C2,4000,0.5468466877937317,"{""AU"": {""vjp_norm"": 0.3113496005535126, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9951612949371338, ""finite"": true}, ""expression"": {""vjp_norm"": 0.14794066548347473, ""finite"": true}}","{""AU"": {""mean"": 0.18534879386425018, ""std"": 0.25382962822914124, ""abs_quantiles"": {""min"": 0.0011017570504918694, ""p05"": 0.0043472121469676495, ""p50"": 0.05237157642841339, ""p95"": 0.7895937561988831, ""p99"": 0.909066379070282, ""max"": 0.990513801574707}, ""boundary_fraction"": 0.19094444811344147, ""prediction_std"": 0.07452392578125}, ""VA"": {""mean"": -0.20896077156066895, ""std"": 0.6785560250282288, ""abs_quantiles"": {""min"": 0.00031256675720214844, ""p05"": 0.2264488935470581, ""p50"": 0.7389623522758484, ""p95"": 0.9298768043518066, ""p99"": 0.9421603083610535, ""max"": 0.9514718055725098}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5562000870704651}, ""expression"": {""mean"": 0.125, ""std"": 0.1953199803829193, ""abs_quantiles"": {""min"": 4.6909754018997774e-05, ""p05"": 0.0009835693053901196, ""p50"": 0.034898608922958374, ""p95"": 0.52818763256073, ""p99"": 0.9488529562950134, ""max"": 0.989844799041748}, ""boundary_fraction"": 0.32344791293144226, ""prediction_std"": 0.0591542050242424}}","{""encoder_H"": {""all"": 0.00017022596148308367}, ""decoder_hidden"": {""all"": 3.7208079447736964e-05}, ""base_logits"": {""AU"": 0.00039431455661542714, ""VA"": 0.0006874155951663852, ""expression"": 0.00029108463786542416}, ""stochastic_logits"": {""AU"": 6.905630289111286e-05, ""VA"": 0.0002663570921868086, ""expression"": 2.5319641281384975e-05}, ""final_raw"": {""AU"": 0.00021621209452860057, ""VA"": 0.0004791996907442808, ""expression"": 0.0001559967640787363}}"
C2,6000,0.5612363815307617,"{""AU"": {""vjp_norm"": 0.5565128326416016, ""finite"": true}, ""VA"": {""vjp_norm"": 1.596826195716858, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5298071503639221, ""finite"": true}}","{""AU"": {""mean"": 0.22359998524188995, ""std"": 0.27584725618362427, ""abs_quantiles"": {""min"": 0.0004950702423229814, ""p05"": 0.003892037784680724, ""p50"": 0.07863450795412064, ""p95"": 0.842828631401062, ""p99"": 0.9408907294273376, ""max"": 0.991960346698761}, ""boundary_fraction"": 0.1332750767469406, ""prediction_std"": 0.07640457153320312}, ""VA"": {""mean"": 0.036760445684194565, ""std"": 0.7157213687896729, ""abs_quantiles"": {""min"": 0.0013874759897589684, ""p05"": 0.3741164803504944, ""p50"": 0.7274150848388672, ""p95"": 0.8885332345962524, ""p99"": 0.9007556438446045, ""max"": 0.9192518591880798}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6503753662109375}, ""expression"": {""mean"": 0.125, ""std"": 0.20730698108673096, ""abs_quantiles"": {""min"": 2.9271041057654656e-05, ""p05"": 0.0005612748209387064, ""p50"": 0.02796471118927002, ""p95"": 0.6316964626312256, ""p99"": 0.949903666973114, ""max"": 0.9835752248764038}, ""boundary_fraction"": 0.35588687658309937, ""prediction_std"": 0.06562310457229614}}","{""encoder_H"": {""all"": 0.00021864559676032513}, ""decoder_hidden"": {""all"": 3.3559124858584255e-05}, ""base_logits"": {""AU"": 0.00048433797201141715, ""VA"": 0.0005397197674028575, ""expression"": 0.0003568945685401559}, ""stochastic_logits"": {""AU"": 7.314761023735628e-05, ""VA"": 0.00020402022346388549, ""expression"": 6.144001963548362e-05}, ""final_raw"": {""AU"": 0.0002615761768538505, ""VA"": 0.0004253653169143945, ""expression"": 0.0002094331430271268}}"
C2,4100,0.5871566534042358,"{""AU"": {""vjp_norm"": 0.2638777792453766, ""finite"": true}, ""VA"": {""vjp_norm"": 2.8376221656799316, ""finite"": true}, ""expression"": {""vjp_norm"": 0.20830366015434265, ""finite"": true}}","{""AU"": {""mean"": 0.1511327177286148, ""std"": 0.24254180490970612, ""abs_quantiles"": {""min"": 0.0014574384549632668, ""p05"": 0.00508464640006423, ""p50"": 0.03462018445134163, ""p95"": 0.7478415966033936, ""p99"": 0.9665400385856628, ""max"": 0.9951853156089783}, ""boundary_fraction"": 0.203083336353302, ""prediction_std"": 0.051657214760780334}, ""VA"": {""mean"": -0.15772442519664764, ""std"": 0.6723338961601257, ""abs_quantiles"": {""min"": 9.1552734375e-05, ""p05"": 0.2645604908466339, ""p50"": 0.7217980027198792, ""p95"": 0.8778383135795593, ""p99"": 0.9328226447105408, ""max"": 0.9430756568908691}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5080215334892273}, ""expression"": {""mean"": 0.125, ""std"": 0.171823650598526, ""abs_quantiles"": {""min"": 0.00017513966304250062, ""p05"": 0.004485000856220722, ""p50"": 0.05841609090566635, ""p95"": 0.4580458104610443, ""p99"": 0.9000953435897827, ""max"": 0.9779459238052368}, ""boundary_fraction"": 0.1732708364725113, ""prediction_std"": 0.06404854357242584}}","{""encoder_H"": {""all"": 0.00014405528781935573}, ""decoder_hidden"": {""all"": 2.70593063760316e-05}, ""base_logits"": {""AU"": 0.0003999959444627166, ""VA"": 0.0006161253550089896, ""expression"": 0.0002599542203824967}, ""stochastic_logits"": {""AU"": 4.317187631386332e-05, ""VA"": 0.00016942112415563315, ""expression"": 8.450472523691133e-05}, ""final_raw"": {""AU"": 0.00021156607544980943, ""VA"": 0.00038359122117981315, ""expression"": 0.00015951819659676403}}"
C2,3700,0.5359699726104736,"{""AU"": {""vjp_norm"": 0.38125860691070557, ""finite"": true}, ""VA"": {""vjp_norm"": 2.3052756786346436, ""finite"": true}, ""expression"": {""vjp_norm"": 0.42121046781539917, ""finite"": true}}","{""AU"": {""mean"": 0.14958828687667847, ""std"": 0.2546342611312866, ""abs_quantiles"": {""min"": 0.0015039495192468166, ""p05"": 0.004686068277806044, ""p50"": 0.022238418459892273, ""p95"": 0.8200595378875732, ""p99"": 0.9319049715995789, ""max"": 0.981596052646637}, ""boundary_fraction"": 0.258344441652298, ""prediction_std"": 0.05172654241323471}, ""VA"": {""mean"": -0.1161065548658371, ""std"": 0.5885816812515259, ""abs_quantiles"": {""min"": 6.514787673950195e-05, ""p05"": 0.06597840785980225, ""p50"": 0.5668239593505859, ""p95"": 0.9233453273773193, ""p99"": 0.9362499117851257, ""max"": 0.9474396705627441}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.47616735100746155}, ""expression"": {""mean"": 0.125, ""std"": 0.22562451660633087, ""abs_quantiles"": {""min"": 0.00023075351782608777, ""p05"": 0.0017942637205123901, ""p50"": 0.017816180363297462, ""p95"": 0.7473682761192322, ""p99"": 0.884655773639679, ""max"": 0.9676421880722046}, ""boundary_fraction"": 0.38342708349227905, ""prediction_std"": 0.06471478939056396}}","{""encoder_H"": {""all"": 0.00017160137940663844}, ""decoder_hidden"": {""all"": 3.932036997866817e-05}, ""base_logits"": {""AU"": 0.0004404647625051439, ""VA"": 0.0006507271900773048, ""expression"": 0.00035055476473644376}, ""stochastic_logits"": {""AU"": 6.718422810081393e-05, ""VA"": 0.00021120128803886473, ""expression"": 0.00012107873044442385}, ""final_raw"": {""AU"": 0.00023566644813399762, ""VA"": 0.0004154819471295923, ""expression"": 0.00021830934565514326}}"
C2,4200,0.57997065782547,"{""AU"": {""vjp_norm"": 0.3613884449005127, ""finite"": true}, ""VA"": {""vjp_norm"": 1.5866111516952515, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5201320648193359, ""finite"": true}}","{""AU"": {""mean"": 0.15692172944545746, ""std"": 0.23691359162330627, ""abs_quantiles"": {""min"": 0.0007027882966212928, ""p05"": 0.0033090398646891117, ""p50"": 0.03907147794961929, ""p95"": 0.757817804813385, ""p99"": 0.9296129941940308, ""max"": 0.9925593137741089}, ""boundary_fraction"": 0.22695879638195038, ""prediction_std"": 0.07271270453929901}, ""VA"": {""mean"": -0.06885577738285065, ""std"": 0.7178681492805481, ""abs_quantiles"": {""min"": 0.0002702903002500534, ""p05"": 0.45613420009613037, ""p50"": 0.7352670431137085, ""p95"": 0.8776051998138428, ""p99"": 0.8961049914360046, ""max"": 0.9306097030639648}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6662371158599854}, ""expression"": {""mean"": 0.125, ""std"": 0.21211223304271698, ""abs_quantiles"": {""min"": 8.778744813753292e-05, ""p05"": 0.001080885180272162, ""p50"": 0.029989134520292282, ""p95"": 0.7030376195907593, ""p99"": 0.8316547274589539, ""max"": 0.935680627822876}, ""boundary_fraction"": 0.30444398522377014, ""prediction_std"": 0.07614518702030182}}","{""encoder_H"": {""all"": 0.00014105954323895276}, ""decoder_hidden"": {""all"": 2.4029295673244633e-05}, ""base_logits"": {""AU"": 0.00040507822996005416, ""VA"": 0.0003053311083931476, ""expression"": 0.0003508629451971501}, ""stochastic_logits"": {""AU"": 6.159167242003605e-05, ""VA"": 0.00011966116289841011, ""expression"": 5.983608934911899e-05}, ""final_raw"": {""AU"": 0.00021681007638107985, ""VA"": 0.0003044453333131969, ""expression"": 0.00020262697944417596}}"
